Registration ID,Year,Month,County,Registration type,Engine type,Car registration count
5042,2016,February,Laois,Used Imports,Non electric,91
5043,2016,March,Laois,Used Imports,Non electric,81
5044,2016,April,Laois,Used Imports,Non electric,87
5045,2016,May,Laois,Used Imports,Non electric,88
5046,2016,June,Laois,Used Imports,Non electric,65
5047,2016,July,Laois,Used Imports,Non electric,84
5048,2016,August,Laois,Used Imports,Non electric,101
5049,2016,September,Laois,Used Imports,Non electric,98
5050,2016,October,Laois,Used Imports,Non electric,102
5051,2016,November,Laois,Used Imports,Non electric,107
5052,2016,December,Laois,Used Imports,Non electric,70
5053,2016,January,Laois,New Irish Registrations,Electric,1
5054,2016,February,Laois,New Irish Registrations,Electric,4
5055,2016,July,Laois,New Irish Registrations,Electric,1
5056,2016,July,Laois,Used Imports,Electric,1
5057,2016,August,Laois,Used Imports,Electric,1
5058,2016,January,Laois,New Irish Registrations,Hybrid,6
5059,2016,February,Laois,New Irish Registrations,Hybrid,1
5060,2016,July,Laois,New Irish Registrations,Hybrid,7
5061,2016,August,Laois,New Irish Registrations,Hybrid,1
5062,2016,November,Laois,New Irish Registrations,Hybrid,2
5063,2016,January,Laois,Used Imports,Hybrid,1
5064,2016,February,Laois,Used Imports,Hybrid,2
5065,2016,April,Laois,Used Imports,Hybrid,3
5066,2016,May,Laois,Used Imports,Hybrid,4
5067,2016,June,Laois,Used Imports,Hybrid,3
5068,2016,July,Laois,Used Imports,Hybrid,3
5069,2016,August,Laois,Used Imports,Hybrid,1
5070,2016,September,Laois,Used Imports,Hybrid,2
5071,2016,November,Laois,Used Imports,Hybrid,1
5072,2016,December,Laois,Used Imports,Hybrid,1
5073,2016,January,Meath,New Irish Registrations,Non electric,1426
5074,2016,February,Meath,New Irish Registrations,Non electric,679
5075,2016,March,Meath,New Irish Registrations,Non electric,631
5076,2016,April,Meath,New Irish Registrations,Non electric,279
5077,2016,May,Meath,New Irish Registrations,Non electric,121
5078,2016,June,Meath,New Irish Registrations,Non electric,55
5079,2016,July,Meath,New Irish Registrations,Non electric,908
5080,2016,August,Meath,New Irish Registrations,Non electric,246
5081,2016,September,Meath,New Irish Registrations,Non electric,123
5082,2016,October,Meath,New Irish Registrations,Non electric,65
5083,2016,November,Meath,New Irish Registrations,Non electric,18
5084,2016,December,Meath,New Irish Registrations,Non electric,8
5085,2016,July,Meath,New Imports,Non electric,2
5086,2016,September,Meath,New Imports,Non electric,1
5087,2016,January,Meath,Used Imports,Non electric,162
5088,2016,February,Meath,Used Imports,Non electric,170
5089,2016,March,Meath,Used Imports,Non electric,216
5090,2016,April,Meath,Used Imports,Non electric,213
5091,2016,May,Meath,Used Imports,Non electric,214
5092,2016,June,Meath,Used Imports,Non electric,222
5093,2016,July,Meath,Used Imports,Non electric,241
5094,2016,August,Meath,Used Imports,Non electric,279
5095,2016,September,Meath,Used Imports,Non electric,304
5096,2016,October,Meath,Used Imports,Non electric,305
5097,2016,November,Meath,Used Imports,Non electric,321
5098,2016,December,Meath,Used Imports,Non electric,262
5099,2016,February,Meath,New Irish Registrations,Electric,8
5100,2016,March,Meath,New Irish Registrations,Electric,5
5101,2016,April,Meath,New Irish Registrations,Electric,1
5102,2016,July,Meath,New Irish Registrations,Electric,3
5103,2016,August,Meath,New Irish Registrations,Electric,1
5104,2016,September,Meath,New Irish Registrations,Electric,1
5105,2016,October,Meath,New Irish Registrations,Electric,2
5106,2016,January,Meath,Used Imports,Electric,1
5107,2016,April,Meath,Used Imports,Electric,1
5108,2016,June,Meath,Used Imports,Electric,1
5109,2016,July,Meath,Used Imports,Electric,1
5110,2016,September,Meath,Used Imports,Electric,1
5111,2016,October,Meath,Used Imports,Electric,1
5112,2016,November,Meath,Used Imports,Electric,1
5113,2016,December,Meath,Used Imports,Electric,1
5114,2016,January,Meath,New Irish Registrations,Hybrid,16
5115,2016,February,Meath,New Irish Registrations,Hybrid,8
5116,2016,March,Meath,New Irish Registrations,Hybrid,12
5117,2016,April,Meath,New Irish Registrations,Hybrid,4
5118,2016,May,Meath,New Irish Registrations,Hybrid,1
5119,2016,July,Meath,New Irish Registrations,Hybrid,20
5120,2016,August,Meath,New Irish Registrations,Hybrid,6
5121,2016,September,Meath,New Irish Registrations,Hybrid,3
5122,2016,November,Meath,New Irish Registrations,Hybrid,4
5123,2016,January,Meath,Used Imports,Hybrid,4
5124,2016,February,Meath,Used Imports,Hybrid,3
5125,2016,March,Meath,Used Imports,Hybrid,1
5126,2016,April,Meath,Used Imports,Hybrid,3
5127,2016,May,Meath,Used Imports,Hybrid,7
5128,2016,June,Meath,Used Imports,Hybrid,3
5129,2016,July,Meath,Used Imports,Hybrid,1
5130,2016,August,Meath,Used Imports,Hybrid,4
5131,2016,September,Meath,Used Imports,Hybrid,5
5132,2016,October,Meath,Used Imports,Hybrid,4
5133,2016,November,Meath,Used Imports,Hybrid,4
5134,2016,December,Meath,Used Imports,Hybrid,5
5135,2016,January,Offaly,New Irish Registrations,Non electric,564
5136,2016,February,Offaly,New Irish Registrations,Non electric,313
5137,2016,March,Offaly,New Irish Registrations,Non electric,256
5138,2016,April,Offaly,New Irish Registrations,Non electric,103
5139,2016,May,Offaly,New Irish Registrations,Non electric,65
5140,2016,June,Offaly,New Irish Registrations,Non electric,23
5141,2016,July,Offaly,New Irish Registrations,Non electric,385
5142,2016,August,Offaly,New Irish Registrations,Non electric,76
5143,2016,September,Offaly,New Irish Registrations,Non electric,39
5144,2016,October,Offaly,New Irish Registrations,Non electric,26
5145,2016,November,Offaly,New Irish Registrations,Non electric,3
5146,2016,December,Offaly,New Irish Registrations,Non electric,3
5147,2016,January,Offaly,Used Imports,Non electric,75
5148,2016,February,Offaly,Used Imports,Non electric,55
5149,2016,March,Offaly,Used Imports,Non electric,65
5150,2016,April,Offaly,Used Imports,Non electric,72
5151,2016,May,Offaly,Used Imports,Non electric,76
5152,2016,June,Offaly,Used Imports,Non electric,63
5153,2016,July,Offaly,Used Imports,Non electric,61
5154,2016,August,Offaly,Used Imports,Non electric,89
5155,2016,September,Offaly,Used Imports,Non electric,82
5156,2016,October,Offaly,Used Imports,Non electric,98
5157,2016,November,Offaly,Used Imports,Non electric,114
5158,2016,December,Offaly,Used Imports,Non electric,72
5159,2016,January,Offaly,New Irish Registrations,Electric,1
5160,2016,February,Offaly,New Irish Registrations,Electric,1
5161,2016,July,Offaly,New Irish Registrations,Electric,1
5162,2016,July,Offaly,Used Imports,Electric,1
5163,2016,January,Offaly,New Irish Registrations,Hybrid,7
5164,2016,February,Offaly,New Irish Registrations,Hybrid,2
5165,2016,March,Offaly,New Irish Registrations,Hybrid,3
5166,2016,April,Offaly,New Irish Registrations,Hybrid,1
5167,2016,July,Offaly,New Irish Registrations,Hybrid,8
5168,2016,August,Offaly,New Irish Registrations,Hybrid,1
5169,2016,September,Offaly,New Irish Registrations,Hybrid,1
5170,2016,November,Offaly,New Irish Registrations,Hybrid,1
5171,2016,January,Offaly,Used Imports,Hybrid,1
5172,2016,March,Offaly,Used Imports,Hybrid,2
5173,2016,June,Offaly,Used Imports,Hybrid,2
5174,2016,September,Offaly,Used Imports,Hybrid,1
5175,2016,October,Offaly,Used Imports,Hybrid,2
5176,2016,November,Offaly,Used Imports,Hybrid,1
5177,2016,January,Westmeath,New Irish Registrations,Non electric,646
5178,2016,February,Westmeath,New Irish Registrations,Non electric,357
5179,2016,March,Westmeath,New Irish Registrations,Non electric,309
5180,2016,April,Westmeath,New Irish Registrations,Non electric,118
5181,2016,May,Westmeath,New Irish Registrations,Non electric,66
5182,2016,June,Westmeath,New Irish Registrations,Non electric,16
5183,2016,July,Westmeath,New Irish Registrations,Non electric,431
5184,2016,August,Westmeath,New Irish Registrations,Non electric,101
5185,2016,September,Westmeath,New Irish Registrations,Non electric,75
5186,2016,October,Westmeath,New Irish Registrations,Non electric,28
5187,2016,November,Westmeath,New Irish Registrations,Non electric,6
5188,2016,December,Westmeath,New Irish Registrations,Non electric,5
5189,2016,August,Westmeath,New Imports,Non electric,1
5190,2016,January,Westmeath,Used Imports,Non electric,86
5191,2016,February,Westmeath,Used Imports,Non electric,90
5192,2016,March,Westmeath,Used Imports,Non electric,106
5193,2016,April,Westmeath,Used Imports,Non electric,114
5194,2016,May,Westmeath,Used Imports,Non electric,83
5195,2016,June,Westmeath,Used Imports,Non electric,109
5196,2016,July,Westmeath,Used Imports,Non electric,90
5197,2016,August,Westmeath,Used Imports,Non electric,134
5198,2016,September,Westmeath,Used Imports,Non electric,125
5199,2016,October,Westmeath,Used Imports,Non electric,122
5200,2016,November,Westmeath,Used Imports,Non electric,167
5201,2016,December,Westmeath,Used Imports,Non electric,106
5202,2016,February,Westmeath,New Irish Registrations,Electric,3
5203,2016,July,Westmeath,New Irish Registrations,Electric,3
5204,2016,August,Westmeath,New Irish Registrations,Electric,1
5205,2016,September,Westmeath,Used Imports,Electric,1
5206,2016,November,Westmeath,Used Imports,Electric,1
5207,2016,January,Westmeath,New Irish Registrations,Hybrid,13
5208,2016,February,Westmeath,New Irish Registrations,Hybrid,4
5209,2016,March,Westmeath,New Irish Registrations,Hybrid,3
5210,2016,April,Westmeath,New Irish Registrations,Hybrid,3
5211,2016,May,Westmeath,New Irish Registrations,Hybrid,1
5212,2016,July,Westmeath,New Irish Registrations,Hybrid,14
5213,2016,August,Westmeath,New Irish Registrations,Hybrid,3
5214,2016,October,Westmeath,New Irish Registrations,Hybrid,1
5215,2016,November,Westmeath,New Irish Registrations,Hybrid,1
5216,2016,December,Westmeath,New Irish Registrations,Hybrid,1
5217,2016,April,Westmeath,Used Imports,Hybrid,2
5218,2016,May,Westmeath,Used Imports,Hybrid,1
5219,2016,August,Westmeath,Used Imports,Hybrid,1
5220,2016,September,Westmeath,Used Imports,Hybrid,1
5221,2016,October,Westmeath,Used Imports,Hybrid,1
5222,2016,November,Westmeath,Used Imports,Hybrid,6
5223,2016,December,Westmeath,Used Imports,Hybrid,1
5224,2016,January,Wicklow,New Irish Registrations,Non electric,956
5225,2016,February,Wicklow,New Irish Registrations,Non electric,442
5226,2016,March,Wicklow,New Irish Registrations,Non electric,443
5227,2016,April,Wicklow,New Irish Registrations,Non electric,210
5228,2016,May,Wicklow,New Irish Registrations,Non electric,118
5229,2016,June,Wicklow,New Irish Registrations,Non electric,23
5230,2016,July,Wicklow,New Irish Registrations,Non electric,566
5231,2016,August,Wicklow,New Irish Registrations,Non electric,164
5232,2016,September,Wicklow,New Irish Registrations,Non electric,119
5233,2016,October,Wicklow,New Irish Registrations,Non electric,49
5234,2016,November,Wicklow,New Irish Registrations,Non electric,14
5235,2016,December,Wicklow,New Irish Registrations,Non electric,4
5236,2016,February,Wicklow,New Imports,Non electric,1
5237,2016,October,Wicklow,New Imports,Non electric,1
5238,2016,January,Wicklow,Used Imports,Non electric,83
5239,2016,February,Wicklow,Used Imports,Non electric,117
5240,2016,March,Wicklow,Used Imports,Non electric,109
5241,2016,April,Wicklow,Used Imports,Non electric,102
5242,2016,May,Wicklow,Used Imports,Non electric,118
5243,2016,June,Wicklow,Used Imports,Non electric,100
5244,2016,July,Wicklow,Used Imports,Non electric,100
5245,2016,August,Wicklow,Used Imports,Non electric,109
5246,2016,September,Wicklow,Used Imports,Non electric,164
5247,2016,October,Wicklow,Used Imports,Non electric,170
5248,2016,November,Wicklow,Used Imports,Non electric,169
5249,2016,December,Wicklow,Used Imports,Non electric,144
5250,2016,January,Wicklow,New Irish Registrations,Electric,3
5251,2016,February,Wicklow,New Irish Registrations,Electric,10
5252,2016,March,Wicklow,New Irish Registrations,Electric,3
5253,2016,April,Wicklow,New Irish Registrations,Electric,1
5254,2016,July,Wicklow,New Irish Registrations,Electric,3
5255,2016,September,Wicklow,New Irish Registrations,Electric,1
5256,2016,April,Wicklow,Used Imports,Electric,1
5257,2016,May,Wicklow,Used Imports,Electric,3
5258,2016,August,Wicklow,Used Imports,Electric,1
5259,2016,September,Wicklow,Used Imports,Electric,1
5260,2016,October,Wicklow,Used Imports,Electric,1
5261,2016,November,Wicklow,Used Imports,Electric,1
5262,2016,December,Wicklow,Used Imports,Electric,1
5263,2016,January,Wicklow,New Irish Registrations,Hybrid,18
5264,2016,February,Wicklow,New Irish Registrations,Hybrid,12
5265,2016,March,Wicklow,New Irish Registrations,Hybrid,20
5266,2016,April,Wicklow,New Irish Registrations,Hybrid,4
5267,2016,May,Wicklow,New Irish Registrations,Hybrid,3
5268,2016,June,Wicklow,New Irish Registrations,Hybrid,1
5269,2016,July,Wicklow,New Irish Registrations,Hybrid,17
5270,2016,August,Wicklow,New Irish Registrations,Hybrid,8
5271,2016,September,Wicklow,New Irish Registrations,Hybrid,1
5272,2016,October,Wicklow,New Irish Registrations,Hybrid,1
5273,2016,November,Wicklow,New Irish Registrations,Hybrid,1
5274,2016,February,Wicklow,Used Imports,Hybrid,1
5275,2016,March,Wicklow,Used Imports,Hybrid,5
5276,2016,April,Wicklow,Used Imports,Hybrid,3
5277,2016,May,Wicklow,Used Imports,Hybrid,1
5278,2016,June,Wicklow,Used Imports,Hybrid,3
5279,2016,July,Wicklow,Used Imports,Hybrid,1
5280,2016,August,Wicklow,Used Imports,Hybrid,6
5281,2016,September,Wicklow,Used Imports,Hybrid,3
5282,2016,October,Wicklow,Used Imports,Hybrid,3
5283,2016,November,Wicklow,Used Imports,Hybrid,5
5284,2016,December,Wicklow,Used Imports,Hybrid,1
5285,2016,January,Wexford,New Irish Registrations,Non electric,1052
5286,2016,February,Wexford,New Irish Registrations,Non electric,442
5287,2016,March,Wexford,New Irish Registrations,Non electric,597
5288,2016,April,Wexford,New Irish Registrations,Non electric,193
5289,2016,May,Wexford,New Irish Registrations,Non electric,145
5290,2016,June,Wexford,New Irish Registrations,Non electric,31
5291,2016,July,Wexford,New Irish Registrations,Non electric,671
5292,2016,August,Wexford,New Irish Registrations,Non electric,143
5293,2016,September,Wexford,New Irish Registrations,Non electric,104
5294,2016,October,Wexford,New Irish Registrations,Non electric,35
5295,2016,November,Wexford,New Irish Registrations,Non electric,10
5296,2016,December,Wexford,New Irish Registrations,Non electric,5
5297,2016,January,Wexford,New Imports,Non electric,1
5298,2016,March,Wexford,New Imports,Non electric,1
5299,2016,April,Wexford,New Imports,Non electric,1
5300,2016,July,Wexford,New Imports,Non electric,2
5301,2016,January,Wexford,Used Imports,Non electric,131
5302,2016,February,Wexford,Used Imports,Non electric,170
5303,2016,March,Wexford,Used Imports,Non electric,171
5304,2016,April,Wexford,Used Imports,Non electric,153
5305,2016,May,Wexford,Used Imports,Non electric,165
5306,2016,June,Wexford,Used Imports,Non electric,145
5307,2016,July,Wexford,Used Imports,Non electric,173
5308,2016,August,Wexford,Used Imports,Non electric,207
5309,2016,September,Wexford,Used Imports,Non electric,213
5310,2016,October,Wexford,Used Imports,Non electric,191
5311,2016,November,Wexford,Used Imports,Non electric,224
5312,2016,December,Wexford,Used Imports,Non electric,170
5313,2016,January,Wexford,New Irish Registrations,Electric,4
5314,2016,February,Wexford,New Irish Registrations,Electric,2
5315,2016,March,Wexford,New Irish Registrations,Electric,3
5316,2016,July,Wexford,New Irish Registrations,Electric,1
5317,2016,September,Wexford,New Irish Registrations,Electric,1
5318,2016,April,Wexford,Used Imports,Electric,1
5319,2016,September,Wexford,Used Imports,Electric,1
5320,2016,November,Wexford,Used Imports,Electric,1
5321,2016,December,Wexford,Used Imports,Electric,2
5322,2016,January,Wexford,New Irish Registrations,Hybrid,17
5323,2016,February,Wexford,New Irish Registrations,Hybrid,4
5324,2016,March,Wexford,New Irish Registrations,Hybrid,8
5325,2016,April,Wexford,New Irish Registrations,Hybrid,1
5326,2016,July,Wexford,New Irish Registrations,Hybrid,8
5327,2016,August,Wexford,New Irish Registrations,Hybrid,1
5328,2016,October,Wexford,New Irish Registrations,Hybrid,1
